JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed
278,37,100,4,8.3,0,1,0,0,2,2,1732,21,1,0,1,4
166,24,92,3,10.6,0,1,1,1,2,1,1733,18,0,0,2,1
193,25,84,3,12.9,0,1,1,0,2,1,1734,21,0,0,2,2
190,29,95,3,13.9,0,1,1,1,2,1,1735,16,1,2,0,4
216,19,100,2,7.9,1,0,0,1,2,2,1736,17,0,2,1,4
190,40,73,3,5.8,0,0,1,1,1,2,1738,21,0,2,1,3
164,17,78,3,15.5,0,0,1,1,1,1,1739,21,0,2,0,1
225,30,93,3,20.0,0,1,1,0,2,0,1740,18,0,0,0,2
186,21,70,2,0.5,1,1,0,1,2,1,1741,15,1,1,0,2
174,3,86,3,14.4,1,0,1,1,2,1,1742,18,0,0,0,1
104,0,84,1,14.4,1,1,1,1,1,2,1743,22,1,1,1,1
266,22,100,4,3.2,1,0,0,1,2,2,1744,16,0,2,2,1
244,35,100,3,0.0,0,1,1,1,1,1,1745,22,1,0,2,4
203,29,94,4,17.5,0,1,0,1,1,2,1746,22,1,1,0,3
110,23,60,1,15.6,0,1,0,1,1,2,1747,16,0,2,0,2
125,30,88,2,5.7,0,1,1,1,2,2,1749,21,1,2,0,3
159,10,86,2,1.8,0,0,0,1,0,2,1750,22,0,2,0,3
170,21,68,3,15.6,0,1,0,1,1,2,1751,16,1,0,1,3
104,14,73,1,3.5,0,1,0,1,0,1,1752,18,1,2,1,1
103,12,69,2,14.4,1,0,1,1,2,1,1753,18,0,1,0,2
183,32,66,2,8.2,0,0,1,1,0,0,1754,18,0,0,1,4
247,13,81,3,9.8,1,1,0,1,0,0,1756,17,1,1,1,1
145,17,100,1,10.9,0,0,0,1,0,0,1757,18,1,0,1,1
226,20,86,2,11.0,0,0,1,1,0,0,1758,19,0,1,0,2
123,12,76,3,15.1,0,1,1,0,1,1,1761,16,1,2,0,1
162,9,84,2,7.9,1,1,0,0,0,0,1762,18,0,1,1,1
197,4,77,2,2.9,0,0,0,0,1,2,1763,21,0,0,1,1
166,20,82,2,7.5,1,1,1,0,1,1,1765,17,0,2,1,2
148,30,80,4,6.4,0,1,1,1,2,0,1766,15,1,0,2,2
194,23,89,3,14.6,0,1,0,1,0,1,1768,22,0,0,2,3
240,22,93,4,13.2,0,1,1,0,0,2,1769,16,0,1,0,4
359,37,100,5,11.5,0,1,0,1,2,0,1770,18,1,0,2,5
156,13,89,3,0.3,0,1,0,1,2,2,1771,18,0,1,2,1
106,29,79,2,8.1,0,0,1,0,1,2,1772,15,0,2,1,2
220,22,84,5,7.1,1,0,1,0,1,0,1773,17,1,2,0,1
102,13,81,2,8.9,0,1,1,1,2,0,1774,19,1,2,1,1
185,0,96,2,16.6,0,1,1,0,2,2,1775,21,1,2,0,1
191,19,96,2,0.0,0,1,1,0,2,2,1776,15,1,0,1,2
161,26,84,2,6.1,0,0,0,1,1,1,1780,17,0,1,1,2
247,35,87,5,16.0,1,1,1,0,1,1,1782,21,1,1,0,3
199,17,99,1,14.6,0,1,1,1,2,1,1783,21,1,2,0,2
121,12,82,1,17.0,0,1,1,1,2,0,1784,18,1,0,1,1
120,5,82,2,17.1,0,1,0,0,0,2,1785,22,1,2,1,1
215,26,73,3,9.2,1,1,1,1,0,2,1786,20,0,1,2,3
230,40,85,2,11.4,0,0,1,0,0,2,1787,18,1,1,0,4
208,15,79,2,1.1,0,0,0,1,0,1,1789,16,0,2,1,3
231,35,88,3,10.0,0,1,1,1,1,2,1790,18,0,2,0,3
266,24,86,1,20.0,0,1,1,1,1,2,1791,20,1,0,2,2
151,30,84,2,11.5,1,1,1,1,1,1,1792,20,0,2,0,3
120,22,82,2,4.5,0,0,1,0,0,1,1793,18,0,2,2,1
164,0,75,3,10.5,0,1,1,1,2,2,1794,17,0,0,2,1
150,8,79,4,2.4,0,0,0,0,1,1,1795,18,0,1,0,1
187,29,86,2,7.5,0,0,0,1,1,0,1796,18,0,2,0,1
214,24,98,4,19.0,0,1,0,1,1,0,1797,21,0,2,0,1
169,10,86,2,9.5,0,0,1,1,2,1,1798,22,0,2,0,1
122,10,75,1,9.0,0,1,0,1,1,2,1799,18,1,1,0,1
216,6,91,4,4.0,1,1,0,1,2,0,1800,21,1,0,2,1
212,40,95,3,4.9,0,1,1,1,2,1,1802,21,1,1,1,4
248,34,100,3,10.0,0,1,1,1,1,2,1805,19,1,0,2,5
146,27,93,1,17.8,0,1,1,0,2,1,1806,16,0,2,1,1
166,22,94,3,8.2,0,0,1,0,2,2,1808,20,1,1,0,2
167,28,70,3,3.3,0,0,1,0,2,1,1810,15,0,2,0,2
182,33,86,3,4.8,0,0,0,0,1,1,1811,21,1,2,2,4
134,12,82,1,17.4,1,1,1,1,2,0,1812,17,0,2,1,1
282,22,86,2,1.8,1,1,1,1,1,2,1813,16,0,1,1,1
160,20,91,2,11.7,0,1,0,1,2,0,1814,17,1,2,0,2
223,31,70,2,13.4,0,1,0,1,1,1,1815,21,0,2,2,3
182,27,80,3,4.4,1,1,0,1,1,0,1816,15,0,1,0,1
196,8,81,2,10.0,1,1,1,0,0,2,1817,15,0,0,0,1
105,11,67,2,19.6,1,0,0,1,0,0,1820,16,0,2,1,2
179,22,91,4,14.7,0,1,1,1,0,2,1823,22,1,2,1,1
209,15,76,3,16.4,0,1,0,1,2,0,1824,19,1,1,0,1
194,29,92,3,8.6,0,1,1,0,1,1,1825,19,1,1,0,2
122,22,84,1,18.0,0,1,1,1,1,1,1826,18,1,2,0,2
121,13,100,3,9.0,0,1,1,0,2,1,1827,18,0,2,0,2
171,27,88,5,11.8,1,0,0,1,0,1,1828,16,1,0,0,2
202,14,85,2,7.2,0,1,0,1,1,1,1829,18,1,1,0,1
182,16,77,1,17.0,1,1,1,1,1,2,1830,22,0,0,1,1
179,2,78,3,3.3,0,0,1,1,1,2,1831,17,1,1,1,1
232,12,80,4,10.3,0,0,0,0,2,0,1832,16,1,0,2,2
152,34,96,2,6.3,0,0,0,1,1,2,1833,22,1,1,2,3
126,30,81,1,5.6,1,1,0,0,0,1,1834,16,1,0,1,3
105,14,85,2,16.6,0,0,1,0,0,2,1835,22,0,1,1,1
156,33,98,3,5.7,0,1,1,1,2,2,1836,15,0,2,0,2
232,22,100,3,16.4,0,0,0,0,1,2,1838,16,0,0,2,2
247,26,89,4,0.0,1,1,0,1,0,1,1839,19,0,1,0,2
185,19,89,3,4.2,1,1,1,1,2,2,1840,15,0,2,1,1
165,17,76,2,0.0,0,0,0,0,1,1,1841,18,0,0,1,2
238,35,81,4,11.2,0,1,0,0,2,0,1842,21,0,0,1,3
112,16,85,1,10.1,1,0,1,0,2,2,1843,22,0,1,1,2
106,20,100,1,8.0,0,1,0,0,2,2,1844,21,1,2,2,1
113,24,90,2,10.7,0,1,1,0,0,2,1845,16,0,2,0,2
153,21,95,2,14.0,0,0,0,1,2,1,1846,17,1,0,2,1
119,6,79,1,15.2,0,1,0,0,2,2,1847,16,0,2,0,1
217,11,81,4,8.4,1,0,0,1,1,2,1848,17,0,0,2,2
156,19,76,4,15.6,1,0,1,1,2,1,1849,15,0,0,1,2
278,27,86,3,14.5,1,0,1,1,2,0,1850,19,1,0,2,2
168,19,77,2,10.5,0,1,1,1,0,1,1852,17,1,0,2,2
140,40,77,3,5.6,0,1,0,1,2,1,1853,19,0,2,0,2
148,0,84,1,13.2,0,0,1,0,2,1,1855,17,0,2,0,1
175,23,88,3,7.8,1,1,0,0,0,1,1856,19,1,2,2,1
202,18,86,1,13.8,0,0,1,1,1,2,1857,22,1,2,2,2
224,27,82,4,12.8,1,1,1,0,2,2,1858,17,0,2,1,3
101,19,61,2,13.9,0,1,0,1,1,0,1859,16,0,2,0,2
125,2,72,2,1.5,0,1,0,1,1,0,1861,22,1,1,1,1
138,12,86,2,17.4,0,1,0,1,2,1,1862,20,1,2,0,1
246,29,97,3,2.6,0,1,0,0,0,0,1863,22,1,1,0,2
190,28,94,4,6.0,0,1,1,1,2,1,1864,16,1,2,1,1
183,29,84,4,0.0,1,1,0,1,0,0,1866,16,0,1,1,3
201,21,81,4,2.4,0,1,0,0,0,1,1867,22,0,2,2,2
105,9,66,2,17.4,0,1,1,1,1,2,1869,21,0,2,2,1
209,17,96,4,15.7,0,0,1,1,1,2,1870,18,1,0,2,1
158,21,71,2,18.8,0,1,1,0,1,0,1872,16,1,0,2,1
201,10,78,3,6.5,0,1,1,1,2,2,1873,16,0,1,2,1
164,15,75,5,20.0,1,1,0,1,1,1,1874,18,0,1,2,1
224,32,88,3,3.6,0,1,0,1,2,0,1875,19,1,0,2,4
214,26,97,2,11.2,0,0,1,1,2,1,1876,16,1,2,1,3
247,31,86,3,8.6,0,1,1,1,2,0,1877,17,1,2,0,3
271,31,69,3,12.8,0,1,1,0,0,1,1878,19,1,1,0,2
129,31,80,2,20.0,1,1,0,1,0,1,1879,17,1,0,2,2
127,18,80,3,4.2,0,0,1,1,2,2,1880,21,0,2,0,1
144,14,80,1,3.5,0,1,0,1,2,2,1881,20,1,0,1,1
182,23,87,3,6.5,1,0,1,1,2,1,1883,22,1,2,2,3
135,0,82,1,12.4,0,0,0,0,2,1,1884,20,1,2,1,1
145,15,82,3,8.8,0,0,0,1,2,2,1885,17,1,2,0,1
231,22,92,1,5.5,0,0,0,1,2,0,1886,16,0,0,1,3
237,12,84,1,6.5,0,1,0,1,0,2,1887,20,0,2,0,2
149,25,96,3,7.6,1,0,0,1,2,2,1889,16,0,0,2,3
127,17,89,2,14.4,1,1,0,1,2,1,1891,17,0,1,2,1
103,16,91,2,13.2,0,0,0,0,1,2,1892,15,0,2,1,1
172,20,89,3,5.9,0,0,1,0,2,2,1893,21,0,1,1,2
118,26,90,1,18.3,1,1,0,0,2,1,1894,22,1,1,1,2
116,16,66,2,5.0,0,0,0,0,2,2,1895,15,0,1,0,1
219,38,85,3,13.7,1,1,1,1,2,0,1897,21,1,2,1,2
238,28,100,3,14.9,1,1,0,1,0,2,1898,16,0,2,0,2
246,14,83,3,9.3,1,1,1,1,0,1,1900,18,1,1,0,1
282,32,95,3,0.7,0,1,0,0,0,2,1901,22,1,0,1,3
204,21,88,4,16.1,0,1,1,1,1,1,1902,17,0,2,1,2
249,23,79,3,9.6,1,1,1,1,1,1,1904,18,1,1,0,2
157,11,87,2,14.0,0,1,0,1,1,2,1905,16,1,2,2,1
115,23,78,3,10.6,0,0,0,1,1,2,1906,15,0,2,0,3
247,34,92,4,7.6,0,1,1,0,0,0,1907,16,1,2,1,2
181,22,78,3,7.4,0,1,0,0,1,2,1908,16,0,2,1,3
118,21,75,1,2.9,0,0,0,1,2,2,1909,17,1,1,0,2
162,18,95,3,16.8,0,1,1,1,1,1,1910,18,0,0,0,4
145,19,73,1,8.6,0,0,0,0,0,2,1911,19,1,1,1,1
164,29,74,1,13.4,0,0,1,0,2,1,1912,18,1,2,1,2
226,30,87,2,7.2,0,1,1,1,2,2,1913,19,1,2,1,2
150,16,75,2,8.0,0,0,1,0,2,1,1914,15,0,1,2,1
105,0,81,1,15.3,0,0,1,0,0,2,1916,19,0,1,0,1
138,35,68,4,7.8,0,0,0,1,2,2,1917,18,0,2,1,4
227,9,78,3,9.3,0,0,1,1,2,1,1918,16,0,1,1,1
155,18,87,2,6.8,0,0,0,1,0,2,1920,18,1,1,0,1
101,12,73,3,7.0,1,0,0,0,1,1,1921,20,0,1,2,2
159,27,87,3,12.9,1,1,0,1,1,1,1922,16,1,1,1,2
139,7,87,3,14.7,1,1,0,1,0,1,1923,20,0,1,0,1
136,19,91,1,16.8,0,1,1,1,1,2,1924,16,1,0,2,1
117,10,80,2,10.4,0,0,0,1,2,1,1925,15,1,1,1,2
121,18,90,1,17.8,0,1,0,1,1,1,1926,18,1,2,1,3
157,18,64,4,9.7,0,1,1,1,1,1,1927,22,0,2,1,2
253,27,79,4,2.9,0,1,1,1,2,2,1928,20,0,2,1,4
106,9,82,5,12.5,0,1,1,1,2,1,1929,17,0,2,0,1
223,19,90,2,12.2,0,1,1,1,2,0,1930,21,0,2,1,4
202,30,89,3,2.0,0,0,1,1,1,1,1932,17,0,1,1,2
100,8,74,3,14.7,1,1,0,1,0,2,1933,20,0,1,1,1
184,13,82,2,9.2,0,1,1,1,1,0,1934,21,1,2,0,1
204,28,96,3,8.0,0,1,1,1,1,0,1935,17,1,2,1,1
191,21,94,3,8.8,1,1,1,1,0,1,1936,16,0,0,1,1
170,27,75,3,0.8,0,1,1,0,0,1,1937,18,1,1,0,2
146,9,73,2,9.8,0,1,1,0,2,2,1938,22,1,1,0,1
134,0,78,2,9.2,0,0,1,0,1,1,1939,19,1,2,1,1
100,9,79,2,7.3,0,1,0,1,1,2,1940,18,1,1,1,1
159,11,77,2,4.1,0,1,0,1,1,2,1941,15,1,1,1,1
122,15,91,3,5.8,0,1,1,1,2,2,1942,19,0,2,1,2
223,18,91,4,6.7,0,1,0,1,2,0,1943,15,0,0,2,2
231,22,76,2,11.9,0,0,1,1,1,2,1945,20,1,2,1,2
148,19,94,2,6.1,0,0,0,0,0,2,1946,20,1,2,1,3
138,18,55,2,9.1,1,1,1,0,2,2,1947,18,0,0,2,2
248,27,97,2,5.0,0,0,1,1,2,2,1948,15,0,0,2,3
244,30,85,4,15.2,1,1,0,0,0,0,1950,16,1,1,0,2
104,26,79,3,12.4,0,0,1,1,2,2,1952,21,1,1,1,3
180,18,85,2,5.1,0,1,1,1,0,2,1953,21,1,2,1,2
179,8,88,3,10.1,1,1,1,0,1,0,1954,18,1,2,2,1
156,20,100,2,0.0,0,1,1,0,2,1,1955,19,1,1,0,1
236,31,95,4,12.6,0,1,1,0,1,2,1957,19,0,1,0,3
131,36,73,3,8.3,0,0,1,1,1,2,1958,15,0,2,2,3
122,8,82,3,8.9,0,1,1,1,0,1,1959,17,1,0,0,1
184,23,77,2,4.1,0,0,1,1,1,2,1960,21,1,2,2,3
105,0,88,1,8.4,1,0,1,1,2,2,1961,20,1,1,0,1
193,25,87,3,0.0,0,1,1,1,2,1,1962,18,1,2,0,2
232,16,77,2,9.9,0,1,0,1,2,2,1963,16,0,2,1,1
177,10,76,2,13.0,1,0,1,1,1,0,1965,18,0,2,0,1
246,32,90,3,8.8,0,1,0,1,1,1,1966,18,1,0,0,3
235,34,80,5,8.1,0,1,0,1,0,1,1967,20,0,0,2,2
241,25,89,2,7.8,0,0,1,1,0,1,1968,22,0,0,1,4
177,12,92,3,9.6,0,1,1,1,1,0,1969,17,0,0,1,1
246,40,88,4,12.3,0,1,1,1,2,0,1970,21,1,1,1,4
118,8,77,3,15.1,0,0,1,1,1,2,1971,21,0,2,0,1
127,0,83,2,12.4,0,0,0,1,1,1,1972,19,1,0,2,1
108,18,87,2,4.9,0,0,0,0,2,1,1973,20,0,2,1,2
161,8,73,2,3.2,1,1,1,0,1,2,1974,17,1,1,1,1
166,28,86,4,10.5,0,1,1,1,0,0,1975,15,1,2,1,2
146,14,95,2,15.1,1,1,1,1,1,1,1976,15,1,1,0,2
128,21,87,2,10.9,0,1,0,0,0,0,1977,20,0,1,0,3
133,5,88,3,5.3,0,0,1,0,2,1,1979,18,0,0,1,1
296,25,96,3,5.9,0,1,0,1,0,0,1980,19,0,0,2,4
248,25,96,2,4.3,1,1,0,0,2,2,1981,22,1,0,2,2
160,32,64,1,2.3,0,0,1,1,2,0,1982,15,1,0,1,3
187,15,70,1,15.7,0,0,0,1,2,0,1983,17,1,0,2,2
170,14,94,2,12.0,0,1,0,1,2,2,1984,15,0,2,1,1
225,28,73,4,12.1,1,1,0,1,2,1,1985,19,1,2,1,3
106,9,84,3,7.7,0,0,0,1,1,2,1986,20,1,2,0,1
161,4,74,3,6.3,0,0,0,1,2,2,1988,22,0,2,2,1
124,35,84,2,13.1,1,0,0,1,1,2,1989,16,0,0,2,5
102,1,82,3,3.7,0,0,1,1,0,2,1990,20,1,2,2,1
115,14,75,4,7.1,0,0,1,0,1,2,1992,18,0,1,1,3
277,40,100,3,2.8,0,1,1,0,1,0,1993,16,0,0,2,5
155,6,86,4,4.5,0,0,0,1,2,2,1994,21,1,1,0,1
206,26,92,1,0.7,0,0,0,0,1,2,1997,17,1,0,2,3
182,11,85,3,7.3,0,0,1,1,2,0,1998,20,0,0,2,1
140,22,85,2,14.1,0,1,1,0,1,2,1999,21,0,2,0,4
102,7,74,2,7.8,0,0,0,1,2,2,2000,19,1,1,0,1
295,40,84,2,8.9,0,0,1,1,1,0,2001,17,0,1,1,2
147,16,80,2,7.9,0,1,0,1,1,2,2003,17,0,1,0,1
207,17,86,1,9.0,0,0,0,1,2,2,2004,20,0,0,1,4
239,32,91,3,13.1,0,1,1,1,1,2,2006,21,1,2,0,3
191,26,72,3,17.5,1,1,0,0,1,1,2007,18,1,2,1,3
148,28,95,3,9.4,0,0,0,1,2,2,2008,20,0,0,2,2
201,6,87,4,7.8,0,0,0,0,2,0,2009,15,1,0,1,1
178,30,83,2,9.5,0,1,0,1,0,0,2010,20,1,2,0,2
228,40,92,3,9.3,0,1,0,1,2,2,2011,16,1,0,2,4
192,17,88,2,15.3,0,0,0,1,1,1,2012,17,1,2,1,3
102,31,87,1,11.5,0,1,1,0,2,1,2013,16,0,2,0,2
163,16,89,4,11.9,1,0,1,1,2,2,2014,16,0,0,2,1
154,5,90,3,4.7,0,0,1,1,2,1,2015,19,0,2,0,1
159,16,96,1,8.2,0,1,1,0,0,1,2016,21,0,0,1,1
194,31,94,3,11.2,0,1,0,1,2,1,2017,19,0,2,0,3
190,13,84,2,1.0,1,0,0,1,2,2,2018,19,0,0,1,1
101,8,69,2,12.1,0,1,1,1,2,1,2019,20,1,2,0,1
148,23,98,2,7.4,0,0,1,1,2,1,2020,15,0,0,2,2
160,24,79,3,1.8,1,1,0,1,1,2,2022,15,1,2,1,3
247,28,72,3,8.8,0,1,1,1,0,1,2023,16,1,0,1,2
207,27,90,3,9.0,1,1,0,1,2,1,2024,16,0,1,0,2
157,14,85,2,10.9,0,1,0,1,1,2,2025,21,0,0,2,1
144,19,68,3,9.3,1,0,0,1,0,1,2026,16,1,1,0,1
195,13,90,3,3.6,0,1,1,1,0,2,2027,16,1,0,1,1
180,32,80,3,5.6,1,0,0,1,1,2,2028,18,0,1,1,4
268,22,100,3,8.8,1,0,1,0,2,2,2029,16,0,0,1,2
128,26,76,3,1.8,0,1,1,1,2,1,2030,21,1,1,1,1
191,19,81,2,5.3,0,0,1,1,1,1,2031,19,1,1,0,1
227,26,79,4,11.7,0,0,1,1,1,0,2032,16,1,2,1,4
186,11,82,2,12.0,0,0,1,0,2,0,2034,20,1,2,1,1
120,0,74,3,8.5,1,1,1,0,2,2,2035,19,0,2,1,1
135,7,89,1,7.4,0,1,0,1,2,2,2036,19,1,0,1,1
185,18,72,1,2.9,0,0,1,1,2,1,2037,16,0,2,0,1
175,22,90,3,15.6,0,0,0,0,0,2,2038,16,1,2,1,2
115,11,86,1,16.6,0,0,1,1,2,1,2040,19,1,1,0,1
101,0,88,2,14.0,1,0,0,0,0,1,2042,20,1,0,2,1
175,24,100,4,8.1,1,0,1,0,2,0,2043,20,0,1,2,3
216,35,91,3,14.4,1,1,1,1,1,0,2045,17,1,2,0,1
149,24,91,3,14.4,0,0,1,1,1,1,2046,18,1,2,2,2
189,27,77,1,18.9,0,1,1,1,1,0,2047,21,0,0,1,3
161,34,91,3,9.0,0,1,1,1,1,1,2048,19,1,2,0,4
161,22,74,3,13.9,0,0,1,0,1,1,2049,19,1,1,1,2
166,25,80,1,1.6,0,0,1,1,1,1,2050,22,1,2,1,2
193,18,56,3,7.7,0,0,1,1,0,1,2051,17,0,1,0,3
229,12,92,3,10.3,0,1,0,0,1,1,2052,22,0,0,1,1
227,18,82,2,12.7,0,1,0,1,2,2,2053,18,1,2,1,1
112,14,91,1,18.3,0,0,1,0,2,2,2054,15,0,2,0,1
238,40,99,5,12.5,1,0,1,1,2,2,2056,20,0,1,0,2
178,21,74,2,13.5,0,0,1,1,1,1,2057,20,0,2,1,1
187,17,100,2,7.9,0,1,1,1,0,2,2059,17,1,2,1,2
236,22,95,3,6.7,0,0,0,1,0,0,2060,16,1,1,0,2
132,4,89,3,12.8,0,1,0,1,0,2,2061,16,1,2,2,1
100,7,81,2,0.9,1,0,0,0,2,2,2062,21,1,1,0,1
121,20,76,2,19.5,0,0,1,0,1,1,2063,16,1,0,2,3
270,28,98,4,8.7,0,0,0,0,0,2,2064,15,1,0,2,1
178,28,70,4,11.1,0,1,1,0,2,2,2065,16,1,2,0,1
145,19,79,3,13.1,0,0,0,1,0,2,2066,15,1,1,1,1
105,11,63,2,14.3,0,0,0,1,1,1,2067,22,0,2,0,1
128,15,87,5,11.6,0,0,0,1,1,0,2069,15,1,2,2,2
101,10,80,1,17.4,0,0,1,1,2,2,2071,19,0,2,2,1
219,25,84,3,11.6,1,0,1,1,2,2,2074,15,1,1,2,3
160,0,77,3,11.1,0,1,0,0,1,1,2075,20,1,2,2,1
195,21,79,2,10.3,0,1,1,1,1,2,2076,15,0,2,2,2
134,21,74,1,11.5,0,0,0,1,2,1,2078,18,0,1,0,2
134,1,62,3,2.6,1,0,1,1,0,2,2080,22,0,1,0,2
270,21,88,3,13.0,0,1,1,1,1,2,2081,16,0,0,2,2
174,23,74,4,11.9,0,0,1,1,1,1,2082,21,0,2,2,2
297,34,93,2,12.4,0,0,1,1,1,0,2083,21,0,2,2,3
185,31,76,3,13.7,1,1,0,0,2,2,2084,15,0,2,0,3
263,26,91,4,8.9,0,0,1,0,2,0,2085,22,0,2,1,3
148,21,81,2,10.8,0,1,1,0,1,2,2086,18,0,2,0,2
242,16,93,2,10.7,1,1,0,1,0,0,2088,17,1,2,1,2
252,6,72,4,12.8,0,1,1,1,2,2,2089,17,1,2,0,1
184,24,73,2,7.8,0,0,1,1,0,2,2090,18,1,2,2,1
182,22,85,3,0.0,0,0,1,0,1,1,2091,18,1,2,1,2
118,0,53,2,8.6,0,0,0,1,2,0,2093,22,1,0,1,1
173,25,97,2,9.8,1,0,0,0,0,2,2094,22,1,0,1,2
224,21,94,4,6.0,0,1,1,0,1,2,2095,18,0,1,0,1
218,28,92,2,5.9,0,0,0,1,1,0,2096,17,0,2,1,3
110,31,75,4,9.6,0,0,0,1,1,1,2097,22,0,1,1,3
154,0,87,2,10.4,0,1,1,1,2,1,2098,18,1,2,2,1
162,12,77,1,12.3,0,0,1,0,2,0,2099,22,0,1,1,1
220,21,89,3,13.4,1,0,1,1,2,2,2100,20,0,1,0,2
141,2,97,1,16.9,0,1,1,1,1,2,2102,19,1,1,0,1
124,33,66,2,13.6,0,1,0,1,1,1,2103,22,1,1,0,3
131,17,93,3,4.8,0,1,1,1,0,1,2104,21,0,1,0,1
117,14,81,2,10.1,0,0,1,1,2,1,2105,19,0,2,0,1
153,16,78,3,5.6,0,1,0,1,2,1,2106,22,1,2,0,1
186,17,87,2,2.3,0,0,0,1,2,2,2107,22,0,2,0,2
143,26,89,2,11.2,0,1,1,1,1,1,2108,19,0,1,1,3
140,7,95,2,9.3,0,1,1,1,2,2,2109,20,0,2,0,1
188,24,88,2,11.4,0,1,1,0,1,1,2110,20,1,1,1,2
173,16,76,2,14.2,0,1,1,1,2,1,2111,15,1,0,2,1
103,37,97,2,6.4,0,0,1,1,1,2,2113,16,1,0,2,3
175,23,97,3,8.9,1,1,1,0,1,1,2114,21,1,2,1,2
299,36,100,2,0.0,0,0,1,1,1,2,2115,15,1,2,0,1
192,31,93,2,4.8,0,1,1,1,1,1,2116,16,1,2,0,4
149,5,89,5,14.0,0,1,1,1,0,1,2117,16,1,1,1,1
297,40,100,2,4.4,0,1,1,0,2,0,2118,15,1,0,1,2
292,7,87,4,10.3,1,1,0,1,2,1,2119,18,1,0,1,1
139,10,69,2,4.1,0,0,1,0,2,0,2120,15,1,2,1,2
193,17,86,2,12.3,0,0,0,1,2,0,2121,17,0,2,2,2
127,21,74,1,15.9,0,0,1,0,1,2,2122,22,0,2,0,2
193,23,75,3,13.9,0,0,0,1,1,2,2123,20,1,2,0,2
165,19,100,2,14.4,0,0,1,1,2,0,2125,19,0,0,2,2
125,7,83,2,13.4,0,1,1,0,0,2,2126,22,1,2,1,1
139,3,86,3,6.0,1,0,1,1,1,1,2127,20,1,2,0,1
119,22,69,2,1.4,0,1,1,1,1,1,2128,20,0,1,1,2
289,35,74,2,15.5,0,1,1,1,0,1,2129,20,0,2,1,4
216,37,79,3,3.1,0,1,0,0,2,1,2130,20,1,2,1,2
161,25,87,2,8.3,0,1,0,1,2,2,2132,15,0,1,0,3
179,17,90,1,18.4,0,1,1,0,2,2,2133,17,0,1,0,2
155,29,90,3,7.5,0,1,0,1,1,2,2134,19,1,2,1,4
222,33,82,3,19.7,0,1,1,1,1,1,2135,16,1,2,1,2
183,17,79,1,8.6,0,0,1,1,1,2,2137,18,1,1,0,1
216,32,100,4,8.6,0,0,0,1,2,2,2138,15,0,2,1,1
156,24,87,2,13.9,1,1,0,1,0,2,2139,15,1,0,2,2
119,3,74,2,8.6,0,0,1,1,1,2,2141,15,0,2,1,1
152,15,66,2,11.3,0,0,0,0,0,2,2142,19,1,0,2,1
148,31,94,2,6.8,0,0,1,1,1,2,2143,19,1,2,0,3
141,27,82,2,10.8,0,0,1,1,2,1,2144,20,0,1,1,1
118,5,60,1,7.9,0,1,0,1,2,0,2145,17,1,2,1,1
197,11,89,2,10.4,0,1,0,1,1,2,2146,17,1,0,2,1
219,13,73,3,6.6,0,1,0,1,2,0,2148,17,0,1,0,1
223,28,100,3,11.5,0,0,1,0,2,2,2149,18,0,1,0,2
202,37,83,3,8.3,0,1,0,1,2,0,2151,16,0,2,2,2
243,36,74,3,7.7,0,0,1,1,2,0,2153,16,1,1,0,5
239,27,76,3,7.7,0,0,0,1,1,0,2154,16,1,2,1,3
207,25,99,2,9.8,0,0,1,1,1,1,2155,17,1,2,2,1
209,5,82,3,5.8,1,1,0,1,1,2,2156,18,0,0,2,1
248,6,89,3,10.1,1,0,0,0,1,2,2157,18,1,0,1,1
112,12,61,2,13.0,1,0,1,1,1,2,2158,16,0,1,0,3
236,27,76,3,3.7,0,1,0,1,1,1,2159,16,1,0,2,1
203,12,92,3,12.4,0,1,0,1,1,2,2160,18,1,1,2,1
237,15,92,5,4.8,0,1,1,1,1,0,2161,20,0,2,2,1
230,29,100,2,6.5,0,1,1,1,1,2,2163,21,0,0,2,3
191,20,83,3,16.2,0,1,1,1,2,1,2164,17,1,2,1,1
161,26,88,2,10.0,0,0,1,1,2,1,2165,16,0,2,0,3
237,14,85,3,10.3,0,1,0,1,0,1,2166,19,0,1,2,1
123,12,100,1,13.1,1,0,1,1,2,1,2167,22,1,1,0,1
159,33,94,3,9.4,0,1,0,1,0,0,2168,17,1,2,2,2
116,15,82,3,6.7,0,0,1,0,2,1,2169,19,1,2,0,1
194,22,87,2,12.1,0,0,1,1,1,2,2170,15,1,2,2,3
156,39,97,3,11.1,1,0,0,0,1,2,2171,21,1,2,1,3
152,5,88,1,11.5,0,1,0,0,2,1,2172,17,0,1,0,1
108,21,95,1,4.7,0,0,0,1,2,1,2173,19,1,0,1,2
224,39,67,3,10.8,0,0,1,1,2,0,2174,21,1,1,0,5
175,17,89,1,16.3,1,0,1,1,2,1,2175,15,1,1,0,3
114,22,76,1,18.7,0,0,1,0,1,2,2176,15,1,2,1,1
214,14,100,2,7.7,1,1,1,0,0,1,2177,16,1,2,1,1
138,10,97,3,14.3,0,0,0,1,1,2,2178,19,1,1,0,1
119,22,95,2,17.4,1,1,1,1,0,1,2180,20,0,0,2,3
